sentence1,sentence2,label
"FK Varakļāni aizvadījuši vairākas sezonas Madonas novada telpu futbola čempionātā un sākot no 2020. gada startē Latvijas futbola 3. līgā, Ziemeļaustrumu reģionā.","Latvijas futbola 3. līga Ziemeļaustrumu reģions 2020 — 2. vieta Madonas novada telpu futbola čempionāts 2019./2020. — 2. vieta Madonas novada telpu futbola čempionāts 2017./2018. — 3. vieta Madonas novada telpu futbola čempionāts 2016./2017. — 2. vieta Madonas novada telpu futbola čempionāts 2015./2016. — 2. vieta Madonas novada telpu futbola čempionāts 2014./2015. — 1. vieta Latvijas futbola 3. līga 2020 Jānis Pastars (Latvijas telpu futbola izlase, K.S.",1
Mazpulku iela sākas krustojumā ar Raiņa ielu un beidzas krustojumā ar Tērbatas ielu.,Ielā ir daudzdzīvokļu māju apbūve.,1
"Laikraksts izveidots 1996. gadā, apvienojot izdevumus Baltic Independent un Baltic Observer.",Laikraksta The Baltic Times kopējā lasītaju auditorija – 40 000 cilvēku nedēļā.,1
Tas paredzēts sakaru nodrošināšanai Krievijas teritorijā un kaimiņvalstīs.,Pēc izmēģinājumiem un pārbaudēm tur atrodošā Jamal-202 kanāli tika pārslēgti uz Jamal-601. 19. jūlijā Jamal-601 tika nodots ekspluatācijā.,1
"Pavadzīmē tiek norādīts piegādājamās preces nosaukums, tips, veids, mērvienība, preces piegādātāja un saņēmēja nosaukums (uzņēmums), kā arī abu pušu rekvizīti — adreses, banku konti, norēķinu summa, norēķinu termiņš u.c.",Daudzās valstīs zīmogs juridisko un komerciālo dokumentu apstiprināšanai praksē netiek lietots.,1
"Spēlējis vairākos Itālijas A sērijas klubos, tomēr slavu viņš ieguva, spēlējot Juventus komandā, kur viņš trīs reizes uzvarēja A sērijā, vienreiz ieguva Coppa Italia, divreiz Supercoppa Italiana, vienreiz UEFA Čempionu līgas trofeju, UEFA Superkausu un Starpkontinentālo kausu.","Ar Itālijas futbola izlasi piedalījies 1998. un 2002. gada FIFA Pasaules kausā, kā arī 1996. un 2000. gada Eiropas čempionātā.",1
"Keils ir darbojies ne vien rokmūzikā, bet arī komponējis arī cita veida mūziku, tai skaitā drone un klasisko mūziku.","Viens no atpazīstamākajiem Keila vēlākajiem darbiem ir albums Paris 1919, viņa kaverversija Leonarda Koena dziesmai Hallelujah un 1970. gada Island Records albumu triloģija: Fear, Slow Dazzle un Helen of Troy.",1
Viņu tēlo latviešu aktieris Uldis Anže.,Česlavs mēģināja nopirkt viesnīcu par Cēzara naudu.,1
Vidzemes un Latgales novadi atradās Livonijas un Lietuvas reālūnijas sastāvā.,Kurzemes un Sāmsalas bīskaps (1560—1583) bija princis Magnuss.,1
Par valdošajām ātri izvirzījās Otvilu un Drengo ģimenes.,Normaņi un Romas pāvests redzēja iespēju salu atkarot kristietībai.,1
Pirmmutnieki sevī iekļauj lielāko daļu dzīvnieku sugu.,Pirmmutnieku apakšnodalījums ir pārstāvēts ar 3 mūsdienu dzīvnieku virstipiem un 25 tipiem (pastāv arī citādi dalījumi).,1
"Koris dibināts 1981. gadā kā Jāzepa Mediņa mūzikas skolas Zēnu koris, bet pārdēvēts 2009. gadā, kad apvienojās Jāzepa Mediņa mūzikas skola un Rīgas 1. mūzikas skola.",Jāzepa Mediņa Rīgas 1. mūzikas skolas vēsture Jāzepa Mediņa Rīgas 1. mūzikas skolas zēnu kora vēsture Jāzepa Mediņa Rīgas 1. mūzikas skolas zēnu kora ieraksti «Jāzepa Mediņa mūzikas skolas Zēnu koris - BRG».,1
Tā ir sastopama ASV - Arizonas un Teksasas štatos.,Zoological Science 25: 99–106 (2008).,1
Formāli daļa no Austrālijas Antarktiskās teritorijas.,"Vilksa Zemē darbojas vairākas polārstacijas: piekrastē Dimondirvila (Francija) un Keisi (Austrālija), tālāk iekšzemē - Konkordija (Francija/Itālija).",1
"Spēlējis aizsarga pozīcijā, pārstāvējis Somijas futbola izlasi.","Kā treneris vadījis Bayer Leverkusen, Brighton & Hove Albion un Zürich.",1
Singāļi ir lielākā etniskā grupa Šrilankā.,Singāļu valodai ir arī liela nozīme Teravādas budisma literatūrā.,1
Sesavas iela sākas krustojumā ar Strēlnieku prospektu un beidzas strupceļā aiz krustojuma ar Poruka prospektu.,Sesavas ielā satiksmes kustība norit vienā joslā.,1
Čempionātu organizēja FIBA Europe.,Eiropas čempionātā piedalījās 13 Eiropas sieviešu basketbola valstsvienības.,1
"Sākas Laucienes pagasta dienvidaustrumos pie Ezerkalniem, augštecē plūst pa labi iekultivēto Vanemas pauguraini.","Ūdens saimniecisko iecirkņu klasifikators, 2005 LĢIA Vietvārdu datubāze Latvijas daba. 2. sējums.",1
"ASV prezidenta vēlēšanas, kas notika 2004. gada 2. novembrī.","Džons Kerijs uzvarēja nomināciju un izvēlējas Džonu Edvardsu — Ziemeļkarolīnas senatoru, kā viņa viceprezidenta kandidātu.",1
Tajā izmantots standarta centrālais bloks ar Krievijā ražotu dzinēju RD-180.,"Līdz 2012. gada septembrim Atlas V/531 veikusi 2 startus, abi veiksmīgi.",1
"Savas karjeras laikā saņēmis divas Olivjē balvas, Emmy balvu un Zelta globusa balvu, kā arī ticis nominēts BAFTA televīzijas balvai un trīs Ekrāna aktieru ģildes balvām.","Ierunājis tēlu animācijas filmā ""Gredzenu pavēlnieks: Rohāņu karš"" (2024).",1
"To sāka būvēt 1987. gadā kā veloceļu Imanta–Jūrmala un pabeidza 2001. gadā, kad īstenoja veloceļa Vecrīga–Imanta izbūvi.",Veloceļš sākas no Vanšu tilta un ved pa maršrutu Daugavgrīvas iela – Kliņģeru iela – Kuldīgas iela – Slokas iela – Kandavas iela – Jūrmalas gatve – Imanta un tālāk ved gar Tukuma dzelzceļa malu caur Mārupes novadu līdz Priedaines stacijai.,1
Tas atdala Ļahova salu Mazo Ļahova salo dienvidos no Anžū salu Koteļnijas salas ziemeļos un savieno Laptevu jūru rietumos un Austrumsibīrijas jūru austrumos.,"Sākotnēji nosaukts par godu Eduarda Tolla ekspedīcijas ārstam Viktoram Katinam-Jarcevam, bet 20. gadsimta sākumā pārdēvēts tagadējā vārdā par godu Ļahova līdzgaitniekam Jakovam Saņņikovam.",1
Pēc apvērsuma Sīrijas Prezidents Šukri al-Kuvatli īslaicīgi tika arestēts un tad izsūtīts trimdā uz Ēģipti.,"Valsts iekšpolitikā al-Zaims atbalstīja sekulāru politiku, ierosināja ideju par vēlēšanas tiesību piešķiršanu sievietēm, mudināja pārtraukt fezas nēsāšanu, pacēla nodokļus.",1
Lapsas ir plaši izplatīts tēls japāņu folklorā; šādā kontektā kicune parasti ir attiecināms uz tām.,Viena no galvenajām burvestībām ir to spēja pārvērsties cilvēka izskatā.,1
"Pasaulē aizsargājamās teritorijas iedala tādās kategorijās kā dabas rezervāti, nacionālie parki, biosfēras rezervāti, dabas parki, dabas pieminekļi, dabas liegumi, aizsargājamās jūras teritorijas un aizsargājamo ainavu apvidi.",Katras valsts likumdošana var noteikt atšķirīgu aizsargājamo teritoriju sistēmu.,1
Virsbūve stiprinās pie automobiļa rāmja.,"Automobiļa virsbūves formas ietekmē sociālie un ekonomiski faktori, kā arī automobiļa statusa un kvalitātes faktori.",1
Artaksata bija hellēnisma kultūras centrs Armēnijā.,"Tiratsyan, Gevorg (1976). ""Արտաշատ [Artashat]"".",1
"Kanāla garums ir 54 km, platums 15 metri, vidējais dziļums 1,5 metri.","Kanāls stipri cieta Pirmajā pasaules karā, kad visas hidrotehniskās iekārtas tika uzspridzinātas un nodedzinātas.",1
"Kopā ar Ievu Zundu, Marlēnu Reimani un Sandru Krūmu startēja 2010. gada Eiropas čempionātā vieglatlētikā 4x100 m stafetē, kurā Latvijas komanda ieņēma 16. vietu 18 komandu konkurencē.",Vai Barselona latviešiem būs veiksmīga?,1
Triju sasaukumu Rīgas domes deputāte no PCTVL.,Kopš 2006. gada Latvijas denacionalizēto un municipālo māju īrnieku un dzīvokļu īpašnieku asociācijas (LMĪA) valdes locekle.,1
"Kopš 2025. gada Diass spēlē Anglijas čempionāta komandā Sheffield United, kas viņu īrē no Southampton.",Pārstāvējis izlasi 2021. un 2024. gada Copa América.,1
Austrumos tās dabiskā robeža ir Kamerūnas kalni.,"Rietumāfrikas valstu Ekonomikas kopiena (ECOWAS) kalpo reģiona integrācijai un cenšas panākt mieru dažādos karstajos punktos: Sjerraleonē, Libērijā, Kotdivuārā.",1
Iesaukts armijā 1939. gadā.,Par varonību kaujās 1945. gada 24. martā Šišinašvili pēc nāves piešķirts Padomju Savienības Varoņa nosaukums.,1
Sacensības notika no 8. februāra līdz 23. februārim.,"Vīriešu sacensībās piedalās 12 izlases, bet sieviešu sacensībās — 8 izlases.",1
"Dzimis 1867. gada 24. janvārī, pēc mācībām pagastskolā darbojās kā mašīnists.",Latvijas Tautas padome (stenogrammas).,1
"Tautas nobalsošanas iemesls bija vēlētāju ierosināts likumprojekts ""Likums par nodrošināšanu vecumā un darba nespējas un bezdarba gadījumos"".","Likuma pieņemšanai bija nepieciešams, lai savu attieksmi izteiktu vismaz 478 411 pilsoņi – puse balsotāju skaita, kas bija piedalījušies iepriekšējās Saeimas vēlēšanās.",1
Apstiprināts 1926. gadā.,"Labajā ģerboņa pusē uz sarkana fona attēlots sudraba grifs ar zobenu labajā ķetnā, kurš ir aizgūts no Vidzemes ģerboņa, un apzīmē pilsētas piederību konkrētajām novadam.",1
Kopš 2023. gada Ezalzulī pārstāv Spānijas La Liga komandu Real Betis.,Piedalījies 2022. gada FIFA Pasaules kausā.,1
"Scott, 1882-1939), bija latviešu lielinieks un spiegs, viens no Amerikas Komunistiskās partijas dibinātājiem.",Ballam: Excerpt from an Interview Conducted by Oakley C.,1
Cilvēki ar šo uzvārdu: Alberto Gonsaless (Alberto Gonzales; 1955) — ASV ģenerālprokurors; Alvaro Gonsaless (Álvaro González; 1984) — Urugvajas futbolists; Felipe Gonsaless (Felipe González; 1942) — Spānijas politiķis; Fernando Gonsaless (Fernando González; 1980) — Čīles tenisists; Giljermo Garsija Gonsaless (Guillermo García González; 1953—1990) — Kubas šahists; Jankarlo Gonsaless (Giancarlo González; 1988) — Kostarikas futbolists; Niko Gonsaless (Nico González; 2002) — Spānijas futbolists; Nikolass Gonsaless (Nicolás González; 1998) — Argentīnas futbolists; Rauls Gonsaless (Raúl González; 1977) — Spānijas futbolists.,"Rīga : Latvijas PSR Zinātņu akadēmijas izdevniecība, 1961. 22. lpp.",1
"Projektējis Apes, Burtnieku, Kazdangas, Lielstraupes un Ungurmuižas parkus, kā arī Skrīveru dendroloģisko parku.","No 1892. līdz 1905. gadam strādāja par parku arhitektu Baltijā. 1906. gada sākumā pārcēlās uz Vāciju, kur 14. martā tika iecelts par Diseldorfas parku direktoru, par ko strādāja līdz 1931. gadam.",1
"Tas ir divpalātu parlaments, kas sastāv no Deputātu palātas (apakšpalāta, Congreso de los Diputados) un Senāta (augšpalāta, Senado).",Turklāt apakšpalātai pieder vara apstiprināt un atlaist Spānijas valdības prezidentu (ekvivalents premjerministram).,1
"Pretējs process ir deplazmolīze, kas var notikt, ja šūnu ievieto hipotoniskā šķīdumā.",Plasmolysis: Loss of Turgor and Beyond.,1
"Plūsma ir ikgadēja, ilgst no 15. aprīļa līdz 28. aprīlim.",Parastā plūsmas intensitāte ir 5 līdz 20 meteoru stundā.,1
"Neatkarību no Novgorodas Republikas ieguva 1348. gadā, un beidza pastāvēt 1510. gadā, kad tika iekļauta Maskavijas sastāvā.",Pleskavas pilsētas tiesības bija formulētas 1320.—1330. gados un jaunā versijā izmainītas 1462. gadā.,1
Reizēm tā tiek iedalīta kā kārta.,"Latvijā ir zināmi vairāk, kā 50 sugu pārstāvji no 3 kartām: Ciklopoīdi (Cyclopoida), Kalanoīdi (Calanoida) un Harpaktikoīdi (Harpacticoida).",1
"Spēle balstīta uz Otrā pasaules kara notikumiem un kaujām, kas risinājās Klusā okeāna reģionā.",Izdota ASV 2007. gada novembrī.,1
Klubs spēlē Krievijas līgā.,"Klubs tika bāzēts Ļubercos. 2007. gada jūnijā kluba nosaukums tika nomainīts no ""Dinamo"" uz ""Triumf"".",1
Karjeru sācis kā komiķis Sanfrancisko.,"Vairāk kā 60 sievietes apsūdzēja viņu izvarošanā, apreibināšanā ar mērķi seksuāli izmantot, miesas bojājumu izdarīšanā, seksuālā vardarbībā pret bērniem, un seksuālajos pārkāpumos, lai arī apsūdzību termiņš ir beidzies jau gandrīz visos pārkāpumos. 2018. gada 26. aprīlī tiesa Kosbiju atzina par vainīgu trīs seksuāla rakstura uzbrukumos, tagad komiķim draud 15 līdz 30 gadus ilgs cietumsods.",1
"Izvietojies pagasta ziemeļaustrumos 1,3 km uz ziemeļiem no Vecannas netālu no autoceļa P43.",Latvijas daba. 1. sējums.,1
Hinuklidīns ir bezkrāsaina kristāliska viela.,"Lieto par reaģentu organiskajā sintēzē un par katalizatoru. 3-Hinuklidilbenzilāts ir psihotropā kaujas viela, kas pazīstama ar nosaukumu BZ.",1
Sākas mežainā apvidū Malienas pauguraines ziemeļrietumu malā pie Alsviķu pagasta Straumēniem.,Latvijas daba. 1. sējums.,1
Saeimas darbības laikā.,"Trešajā balsojumā piedalījās tikai Alberts Kviesis, kas saņēma 55 balsis un tika ievēlēts par Valsts prezidentu.",1
Tos nomainīja modernizēts kuģis Progress M-M.,"Lai uz SKS varētu nogādāt vairāk degvielas, tika izveidota modifikācija Progress-M1, kuras pirmais starts notika 2000. gadā. 2009. gadā Progress-M aizvietoja modernizēts kravas kuģis Progress M-M (11F615A60) ar ciparu vadības sistēmu.",1
"Filmu ""Es karā aiziedams"", ""Laiku viesulī"", ""Fricītis jūrmalā"" operators.",Kino Latvijā 1920-1940.,1
Artūrs Kaminskis dzimis 1914. gada 10. maijā Ilūkstes apriņķī.,Piemiņas plāksne A.,1
"Joass ir Maksa Vēbera kultūras un sociālo zinību centra direktors Erfurtes Universitātē, Vācijā, profesors un Sociālās domas komitejas (angļu: Committee on Social Thought) loceklis Čikāgas Universitātē, ASV un darbojas kā līdzstrādnieks Freiburgas kvalifikācijas celšanas institūtā (angļu: Freiburg Institute for Advanced Studies) , Freiburgas Alberta-Ludviga universitātē, Vācijā.",Ievērojami darbi saistīti ar rīcības teorijas rekonstrukciju un radošuma jēdziena attīstību.,1
"Laikraksta ""Padomju Jaunatne"" redaktors (1944—1952), žurnāla ""Zvaigzne"" redaktors (1956—1959).","Sieva profesore Marija Blūma, meitas Taņa un Rita.",1
"Ekstrēmismu parasti veicina sociālekonomiskās krīzes, dramatisks iedzīvotāju lielākās daļas dzīves līmeņa kritums, totalitārie politiskie režīmi ar valdības represijām pret opozīciju un ārējais iebrukums.","Politiskās programmas, kas tiek uztvertas kā ekstrēmistiskas, bieži ietver galēji kreisās politikas vai galēji labējās politikas uzskatus, kā arī radikālismu, reakcionārismu, fundamentālismu un fanātismu.",1
Karazina Nacionālā universitāte (ukraiņu: Харківський національний університет імені В. Н. Каразіна) ir otrā vecākā (dibināta 1805. gadā) Ukrainas universitāte pēc Ļvivas Universitātes (dibināta 1661. gadā).,Gorkija Harkivas Valsts universitāte (1932—1990).,1
"Salas ieži ir, iespējams, senākie atklātie Zemes nogulumieži.","Mojzsis, SJ, Arrhenius, G, McKeegan, KD, Harrison, TM, Nutman, AP, Friend, CRL (1996) Evidence for life on Earth before 3,800 million years ago.",1
"To veido trīs horizontālas līnijas — balta, zila un sarkana.",Mazliet no centra uz kreiso pusi novirzīts Slovākijas ģerbonis.,1
"Šeit ir pieminētas visas trases, kurās ir notikusi kaut viena Formula 1 sacīkste no 1950. līdz 2012. gadam, vai ir ieplānota tuvāko sezonu laikā.",Aizvadīto sacīkšu skaits pēdējoreiz atjaunots pēc 2012. gada sezonas.,1
"Maršruts tika atklāts 2004. gadā bijušā 107. taksobusa vietā. 2009. gada 1. janvārī maršruts tika slēgts, jo pa Krasta ielu novirzīja 12. autobusu maršrutu.","Virzienā Abrenes iela — Atpūtas centrs ""Lido"" bija 5 pieturas, bet virzienā Atpūtas centrs ""Lido"" — Abrenes iela bija 6 pieturas. «Rīgas satiksmes transporta shēma uz 2006. gadu».",1
"Spēlējis uzbrucēja pozīcijā, pārstāvējis Vācijas futbola izlasi.","Pazīstams arī ar vairākām savām frāzēm, kas kļuvušas atpazīstamas, piemēram, ""Bumba ir apaļa un spēle ilgst 90 minūtes"" (Der Ball ist rund und das Spiel dauert 90 Minuten).",1
"Nacionālais parks izveidots ap mūžīgiem ledājiem klāto 4193 metrus augsto Cambagarava kalnu, kas ietilpst Mongolijas Altaja sistēmā.",Nacionālā parka teritorijā mīt argali un sniega leopardi.,1
"Ledus skulptūras parasti tiek eksponētas ledus festivālos ziemas aukstajos mēnešos brīvā dabā vai iekštelpās pie istabas temperatūras, pēdējā gadījumā tiek lietoti ūdeni savācoši rezervuāri.","Ledus bārs var tikt uzstādīts ārā, ja gaisa temperatūra ir zem 0 °C, vai sniegā, ledus ēkā, kā arī iekštelpās kur ir silts, +20 °C un vairāk.",1
Tas tika izlaists 2011. gada 5. jūnijā.,Singls debitēja 1. vietā Lielbritānijas mūzikas tops pārdodot pāri 115 000 kopijām.,1
Dabiskus emulgatorus tradicionāli izmanto kā vienu no sastāvdaļām pārtikas produktos.,"Atkarībā no virsmaktīvo vielu dabas emulgatori paātrina veidošanos un stabilizē emulsiju tajā dispersajā vidē, kur tie labāk šķīst. emulgatori šaurā izpratnē; putu veidotāji — vielas, kas nodrošina gāzveida fāzes pārvērtību šķidrajos un cietajos pārtikas produktos; putu stabilizatori — vielas, kuras pievieno šķidriem putotiem produktiem, lai novērstu putu noslāņošanās risku.",1
"Visi laiki ir Ķīnas standartlaikā (UTC+8) Kvalifikācijas noteikumi: 1..3->Finālā, 4..7->Pusfinālā + 8. labākais laiks, pārējie ārā Kvalifikācijas noteikumi: 1..3->Finālā, pārējie ārā Yahoo!",Yahoo!,1
"Planētas orbītas tuvākā punkta attālums no zvaigznes ir 0,939 AU, bet tālākā — 1,591 AU.","Ekvatora rajonā (liels attālums līdz zvaigznei) vasaras būtu ļoti karstas, sausas un ilgas, bet ziemas — stipri aukstas ar lielu sniega apjomu (mitrums no okeāniem) un, protams, ilgas, jo gads uz šīs planētas ilgst 540,361 zemes dienas.",1
Līdz eiropiešu kolonizācijai naragansetu apdzīvotās zemes pamatā iekļāva teritorijas gar Naragansetu līci mūsdienu Rodailendā.,A Key into the Language of America. 1643 Narragansett History Kathleen J.,1
Gribuļi — apdzīvota vieta Krāslavas novada Krāslavas pagastā.,Gribuļi — apdzīvota vieta Rēzeknes novada Vērēmu pagastā.,1
Apstiprināts 1996. gadā.,Vairoga augšējā labajā stūrī attēlots ķieģeļu mūris zelta krāsā.,1
"Ūdens, galvenokārt Saules enerģijas ietekmē, iztvaiko no atklātām ūdenstilpēm, augsnes un augāja, nokļūst Zemes atmosfēras apakšējos slāņos, kur kondensējas un nokrīt nokrišņu veidā.","Nokrītot uz Zemes, ūdens iesūcas augsnē, veidojot pazemes ūdeņus, vai aizplūst uz zemākām vietām, veidojot strautus un upes, kas atkal ietek ezeros, jūrās un okeānos.",1
"Viņa īstais uzvārds bija Gaļišņikovs, Seļenskis ir pseidonīms.",Neaudz pie ceļa.,1
"To 2003. gadā atklāja Havaju Universitātes zinātnieku komanda, kuru vadīja Skots Šepards (Scott S.",Pavadonis ir piederīgs Anankes grupai.,1
Pazīstams kā galvenā varoņa lomas atveidotājs Alfreda Hičkoka 1960. gada filmā Psycho.,Pērkinsa atraitne Berija gāja bojā lidmašīnā 11. septembra teroraktos ASV.,1
Bīskapa jaunākais brālis Vladislavs Lapelis ir priesteris dominikānis.,"Rīga:Rīgas Metropolijas kūrija, 2001, 676.lpp.",1
"Kopumā La Liga turnīrā ar Real Betis un Real Madrid komandām aizvadījis 112 mačus, kuru laikā guvis 28 vārtus.",Piedalījies arī 1962. un 1966. gada FIFA Pasaules kausā.,1
Divkārtējais pasaules čempions bobsleja četriniekos.,"Arnts piedalījās kamaniņu sporta sacīkstēs, kamēr viņa treneris nepateica, lai viņš pamēģina bobsleju.",1
"Atradās līdzās Dzelzceļa tiltam, nedaudz lejāk pa straumi.","Rīga : Galvenā enciklopēdiju redakcija, 1988. 259. lpp.",1
"Tā ir visvecākā mūsdienu brīvmūrnieku lielloža pasaulē, kas dibināta 1717. gada 24. jūnijā Londonā.","Kombinēto rituālu nosauca par ""emulācijas rituālu"".",1
"Dabas liegums ietver daļu no Kaukšņu purva, Ērmītes ezeru un apkārtējās teritorijas.","Liegums ļoti piemērots lielajiem zīdītājiem, sastopami vilki un meža caunas.",1
Eiropas čempionātā piedalījās 14 Eiropas vīriešu basketbola valstsvienības.,Latvijas basketbola izlase šajā turnīrā nepiedalījās.,1
Ložas nosaukums atvasināts no Kopenhāgenas ložas „St.,Büchler & Co.,1
Minerva kopā ar Junonu un Jupiteru pieder pie Kapitolija triādes.,Minervas svētie dzīvnieki ir čūska un pūce.,1
"To 2021. gada 12. augustā atklāja Skots Šepards (Scott Sheppard) ar 6,5 m Magelāna-Bādes teleskopu Laskampanas observatorijā Čīlē.",Tas pieder Anankes grupai.,1
"Dzimta cēlusies no Rurika dinastijai piederošā Suzdaļas kņaza Vasilija Dmitrijeviča Kirdjapas (ap 1350-1403; valdīja 1364—1382). 1394. gadā Maskavas lielkņazs Vasilijs I Dmitrijevičs Suzdaļas kņazisti pievienoja saviem īpašumiem un tās kņazu nometināja Šujas pilsētā, no kā cēlies dzmtas nosaukums.",Caru Fjodora I un Borisa Godunova valdīšanas laikā 1587. gadā Šuisku dzimta nonāca cara nežēlastībā un tika izsūtīta trimdā. 1591. gadā Šuiskiem tika atļauts atgriezties Maskavā un Vasilijs IV Šuiskis bija Krievijas cariste valdnieks no 1606. līdz 1610. gadam. 1610. gadā Maskavas bajāri atcēla Vasiliju Šuiski no troņa un viņš kā gūsteknis mira ieslodzījumā Polijā.,1
