sentence1,sentence2,label
Izvietojusies Svalbāras arhipelāga lielākās salas Špicbergenas ziemeļrietumos Nīolesunnas pētniecības pilsētiņā.,"Norvēģijas Polārais institūts Sverdrupas stacijā realizē dažādas pētniecības programmas, tajā skaitā: bioloģija (ziemeļbriežu, polārlapsu, polārlāču, jūras zīdītāju un putnu monitorēšana), glacioloģija (Nīolesunnas apkārnes ledāju monitorēšana), malasledus monitorēšana Kongsfjordā, meteoroloģija, atmosfēras ozona novērojumi.",0
Tas ir pavadoņu sērijas GLONASS-M aparāts.,"To plānoja nomainīt ar rezervē esošo GLONASS № 735, kas bija palaists reizē ar № 731, bet joprojām bija darba kārtībā.",0
Tas orbītā palaists 2016.,"gada aprīlī. Kopā ar to palaisti arī pavadoņi MICROSCOPE, e-st@r-II, OUFTI-1. 23:50:24 UTC no raķetes atdalīti e-st@r 2, AAUSAT4 un OUFTI-1.",0
Pēc Pekinas ekonomikas koledžas beigšanas 1996.,"gadā Hu Dzja pievienojās organizācijas ""Dabas draugi"" pirmajai akcijai pret pārtuksnešošanos. Aktīvi iesaistījies citu disidentu aizstāvībā, tai skaitā atbalstot aklā advokāta Čeņ Guančena izbēgšanu no mājas aresta 2012. gada aprīlī. 2008. gadā Hu Dzja izvirzīja Nobela miera prēmijai, ko Ķīnas Ārlietu ministrija asi nosodīja, apgalvojot, ka iespējamā prēmijas piešķiršana ""sāpinātu Ķīnas tautas jūtas"". 2008. gada 17. decembrī Eiropas Parlaments piešķīra Hu Dzja Saharova balvu par domas brīvību.",0
Tas palaists 2016.,gada decembrī. Kravas kuģa lielākās daļas aptuveni 15:06 UTC iekrita Klusā okeāna dienviddaļā.,0
"Šī bija trešā reize, kad Moldova piedalījās vasaras olimpiskajās spēlēs, kopš Padomju Savienības sabrukuma.","Moldovas karognesējs 2004. gada Atēnu spēļu atklāšanas ceremonijā bija sporta šāvējs Oļegs Moldovans, bet valsts karogu noslēguma ceremonijā nesa svarcēlājs Aleksandru Bratans.",0
Pašlaik piedalās Superleague Formula sacīkstēs.,"Visbeidzot 2007. gadā viņš devās uz GP2 un tāpat kā Formula 1 čempionātā, tika priekšlaicīgi atlaists. 2008. gadā Piconija debitēja Superleague Formula čempionātā, kur viņš pārstāv Sanpaulu ""Corinthians Paulista"".",0
"Kaulam ir trīsstūra forma - augšējā mala ir noapaļota un veido ceļa kaula pamatni (basis patellae), bet apakšpusē veidojas virsotne (apex patellae), kas vērsta uz leju.","Kauls palielina sviru starp cīsplu un augšstilba kaulu, kā rezultātā cīpsla var iedarboties ar lielāku spēku.",0
"Tālāk ir ISO 639-1 valodu kodu saraksts, kurā iekļauti, ja piešķirti, arī ISO 639-2 un ISO 639-3 kodi.",Tabula sakārtota pēc 639-1 koda.,0
Karjeras laikā aizvadījis 81 spēli Nacionālajā hokeja līgā.,"No 2015. līdz 2017. gadam spēlēja Austrijas hokeja līgas vienībā Klagenfurter AC, taču tad noslēdza karjeru.",0
Tā tika atklāta 1985.,"gadā. Vēlāk Šūmaheru diskvalificēja no visas sezonas, līdz ar to par vicečempionu kļuva Heincs Haralds Frencens.",0
"Nodarbojies ar literāro daiļradi, tulkojis operu tekstus, kā arī oratoriju un dziesmu tekstus.","Ticis līdz 16.gadsimtam, darbu turpinājis dēls Kārlis, bet pētījumu rezultāti 1941. gada 14. jūnija deportācijas dēļ gājuši bojā.",0
Ilmājas iela sākas krustojumā ar Tadaiķu ielu un beidzas krustojumā ar Kartupeļu ielu.,Iela ir nosaukta Ilmājas — apdzīvotās vietas Dienvidkurzemes novadā — vārdā.,0
"Vēsturiskās metroloģijas uzdevums ir noskaidrot mēru nosaukumus, to kvantitatīvās attiecības, to reālo lielumu — t.","i., noformulēt tos atbilstoši mūsdienu mērvienībām. Līdz 19. gadsimta vidum mēru un svaru pārbaude mūsdienu Latvijas teritorijā bija pilsētu maģistrātu uzdevums.",0
Salsa var būt improvizēta vai arī tiek dejota pēc iepriekš zināmas kombinācijas.,"Vispopulārākie salsas stili ir Kali stils (no Kolumbijas), Kubiešu stils (Casino), LA stils"", New York stils, un Puertorikāņu stils.",0
Krīts - ģeoloģisks laika periods mezozojā.,"Materiāls zīmēšanai un gleznošanai, piemēram pasteļa krītiņš.",0
Šo albumu paredzēts izdot 2009.,"gada 24. augustā. Šis singls tika izdots 2009. gada 24. jūlijā. ""Gettin' Over"" - piedalās Chris Willis.",0
Lapā ir arī iespējams izveidot CV.,LinkedIn pieder Microsoft.,0
"Filmu ""Es karā aiziedams"", ""Laiku viesulī"", ""Fricītis jūrmalā"" operators.",Kino Latvijā 1920-1940.,0
Viņu attēlo aktieris Džensens Eklss.,Viņu attēlo aktieris Džensens Eklss.,0
"Par Sniedziņu tiek dēvēti kaķi un kaķenes, kas piederējušas Simpsonu ģimenei dažādos laika posmos.","Tā kā kaķene bija palikusi dzīva, Līza nolemj, ka tā ir laimīga zīme, un paņem viņu mājās.",0
Veidojies ap vēsturisko Ozolu (Oseln) pusmuižu.,Latvijas Ģeotelpiskās informācijas aģentūra.,0
"Izvietojies pagasta rietumos pie Krivandas—Djatlovkas ceļa Kurjankas kreisajā krastā 9 km no pagasta centra Līdumniekiem, 22 km no novada centra Blontiem un 291 km no Rīgas.",Ciemā neietilpst neviena (2024) adrešu vienība (māja). 1897. gadā katoļu ciemā bija 6 sētas ar 36 cilvēkiem.,0
Novājinātā Ķīnas Cjinu dinastijas impērija 1898.,"gadā iznomāja Šaņdunas pussalas Cjindao teritoriju Vācijas impērijai uz 99 gadiem. Tang, Chi-hua: War Losses and Reparations (China), in: 1914-1918-online.",0
"Tās starptautiskie simboli ir oz, oz.",vai ℥. Vienā uncē bija 2 lotes un 8 kventiņi.,0
"Brigādes iela sākas krustojumā ar Penkules ielu, turpinās dienvidu virzienā un, krustojot Posma ielu, beidzas savrupmāju apbūvē.",Brigādes ielā ir tikai savrupmāju apbūve.,0
Domēns izveidots 1986.,"gadā. Domēna sponsors ir National Internet Development Agency of Korea (NIDA), kas nodrošina arī domēnu reģistrēšanu.",0
Izvietojies iepretī Framnēsa kalniem Mosona krasta piekrastē.,"Līča dienvidaustrumu krastā izvietojusies Austrālijas polārstacija Mosona, Fletailendās — vasaras stacija Bešervēzailenda.",0
Kalnišķi ir mūziķes Austras Pumpures (1928) dzimtā vieta.,Latvijas Ģeotelpiskās informācijas aģentūra.,0
Tā darbojas kopš 2001.,gada 11. maija un ir viena no pirmajām Vikipēdijām. Pilnīgākajiem un kvalitatīvākajiem rakstiem tiek piešķirts vērtīga vai laba raksta statuss.,0
Direktore — Anhelita Kamenska (2018.,"gada dati). Līdztekus iepriekšminētajām aktivitātēm, LCC aktīvi iesaistās sabiedrības izglītošanas darbā, kā arī politiskās prakses vai likumdošanas izmaiņu veidošanas procesos.",0
"Populāra berlīniešu atpūtas vieta, šeit nodarbojas ar burāšanu, braukšanu ar ūdensmotocikliem un ezerā esošajiem izpriecu kuģīšiem.","Salas: Lindverdera, Šarfenberga, Raisverdera, Baumverdera, Haselverdera, Valentinsverdera, Maijenverdera.",0
Prezidentu ievēl Grieķijas parlaments; kopš 1986.,"gada konstitucionālās reformas loma galvenokārt ir bijusi ceremoniāla. Grieķijas prezidenta oficiālā rezidence ir prezidenta pils, agrāk saukta Jaunā karaļa pils, Atēnu centrā.",0
Dienvidu atapaski atšķēlās no Aļaskas atapaskiem un pārcēlās uz dienvidiem vēl pirms eiropiešu kolonizācijas.,Izmirušas ir čirikavu un lipanu valodas.,0
Viņš ir bijušais Formula 1 pilots.,Pēc četriem gadiem ASV japānis atgriezās savā dzimtenē un vienu sezonu nobrauca Formula Nippon.,0
Savu karjeru iesācis Nīderlandes klubā FC Twente.,Nīderlandes futbola izlasi pārstāvējis 2006. gada FIFA Pasaules kausā un 2008. gada Eiropas čempionātā.,0
"Zināms no portreta, kuru 1832.",gadā uzgleznoja mākslinieks Džordžs Ketlins. Glabājas Smitsona amerikāņu mākslas muzejā.,0
"Nosaukums ""centime"" ir cēlies no latīņu vārda centum, kas nozīmē ""simts"".","Santīms bija arī mazākā Latvijas valūtas vēsturiskā vienība, kas bija daļa no Latvijas lata.",0
Pašlaik (2024) Bērziņš spēlē Čehijas 2.,"līgas komandā VHK Vsetin . Bērziņš ir spēlējis arī Latvijas virslīgas komandā HS Rīga, MHL komandā HK Rīga, KHL komandā Rīgas ""Dinamo"" un Somijas hokeja līgas komandā Jiveskiles JYP.",0
"Karjeras laikā aizvadījis 1128 spēles Nacionālajā hokeja līgā, piecas reizes spēlējot līgas Visu Zvaigžņu spēlē.","Bija iecerēts, ka viņš varētu piedalīties arī 2006. gada Olimpiskajās spēlēs, bet īsi pirms tām viņš guva traumu, kas liedza viņa dalību turnīrā.",0
Plašākai publikai kļuva pazīstama 2012.,"gadā ar dalību Eirovīzijas nacionālajā pusfinālā, izpildot savu dziesmu „Freakin’Out”. Albumā ir 9 dziesmas, latviešu, latgaliešu un angļu valodās, kā arī instrumentāla kompozīcija. 2020. gadā, dienas gaismu ieraudzīja dziesminieces ceturtais albums ""Ikdiena"".",0
Savas karjeras laikā trīs reizes atzīts par Krievijas Superlīgas labāko vārtsargu.,"Profesionāļa karjeru Tarasovs uzsāka 1993.—94. gada sezonā, kad aizvadīja savu debijas spēli Krievijas Augstākās līgas klubā Ustjkamenogorskas ""Kazzinc-Torpedo"". 1995. gadā Tarasovs pievienojās Krievijas Superlīgas klubam Novokuzņeckas ""Metallurg"", tās rindās spēlējot līdz pat 2000.—01. gada sezonas noslēgumam. 1999., 2000. un 2001. gadā Tarasovs tika atzīts par Krievijas Superlīgas labāko vārtsargu. 2001.—02. gada sezonu hokejists aizvadīja Amerikas hokeja līgas vienībā Kvebekas ""Citadelles"", taču tad atgriezās Novokuzņeckā, lai tās sastāvā aizvadītu vēl četras sezonas. 2006. gada vasarā Tarasovs pievienojās Ufas ""Salavat Julajev"" rindām, tajās aizvadot nākamās trīs sezonas, kā arī izcīnot 2008. gada Krievijas čempiona titulu. 2009.—10. gada sezonu Tarasovs aizvadīja Ņižņekamskas ""Ņeftehimik"" rindās, tad uz sezonu atgriezās Novokuzņeckas ""Metallurg"", bet 2011.—12. gada sezonā spēlēja Čerepovecas ""Severstal"" sastāvā. 2012.—13. gada sezonu aizvadīja Ufas ""Salavat Julajev"" rindās, bet pēc sezonas beigām kļuva par kluba vārtsargu treneri, beidzot profesionālā spēlētāja gaitas.",0
Spēles versija konsolēm tika izdota 2008.,"gada 5. jūnijā, bet PC — 2008. gada 10. jūnijā. Savus tēlus spēlē atveido Edvards Nortons, Tims Rots, Liva Tailere, Villiams Herts un Tims Bleiks Nelsons.",0
"Koldivejs pārsvarā rakstījis scenārijus filmām, kā arī dažiem televīzijas seriāliem.","Kinoakadēmijas balvai nominācijā ""Labākais adaptētais scenārijs"" ar filmu Glorious Betsy.",0
Lielākā daļa hinduisma skolu tās uzskata par reliģiskām instrukcijām.,Meklē apgaismota Skolotāja palīdzību un īsteno Sevi.,0
"Šajā laikā Kurzemes, Zemgales un Sēlijas vēsturiskās zemes atradās Kurzemes un Zemgales hercogistes sastāvā.",Latgales vēsturiskā zeme kā Inflantijas vaivadija atradās Polijas-Lietuvas kopvalsts sastāvā.,0
Katra gada uzvarētājkomanda tiek paaugstināta uz augstākā līmeņa ULEB Eirolīgas turnīru.,"Turnīrs notiek kopš 2002. gada, izveidojies pēc Korača un Saporta kausu izcīņas beigām.",0
"Tenisisti varēja startēt 4 disciplīnās: vīriešu un sieviešu vienspēles, vīriešu, sieviešu dubultspēles.","Sieviešu vienspēlēs piedalījās 64 sportistes no 30 valstīm, bet sieviešu dubulstspēlēs startēja 32 tenisistu pāri no 32 valstīm.",0
Sugu pirmo reizi aprakstīja I.,"Preobraženskis 1911. gadā kā Psammosteus heterolepis. 1933. gadā V. Orbitālās plātnes garums, līdzīgi kā Pycnosteus tuberculatus, pārsniedz platumu.",0
"Popārts radies Amerikā kā visasākā reakcija pret abstrakcionismu, un, kaut arī ar šo virzienu saistīta māksla, kas atbilst plašās tautas masās populārai mākslai, spēj uzrunāt tautu, tā nevēlas būt ""augstajai mākslai"" līdzīga un tāpēc var būt viegli izplatāma.","Labi pazīstamais popārts līdz minimumam samazina mākslinieka personisko izteiksmi, integrē apkārtējo vidi un izpaužas mākslā, mūzikā un dejā.",0
Pirms tam muzicējis pankroka grupā Bez greznības (1989—1991) un dūmmetāla grupā Grindmaster Dead (1991—1995).,"Starp saviem iedvesmas avotiem min Judas Priest, Saxon, Running Wild, Emperor, Iļģus, kā arī viduslaiku un tradicionālo tautas mūziku.",0
"Tajā dzīvo 5,5 tūkstoši iedzīvotāju (vismazākā pilsēt Brjanskas apgabalā).","Viskrievijas 2020. gada tautskaites rezultāti (stāvoklis uz 2021. gada 1. oktobri). Численность постоянного населения Российской Федерации по городам, поселкам городского типа и районам на 1 января 2009 г.",0
"Paskaidrojums, ko sniedz autors dramatiskā darbā, aprakstot, kā viņš iedomājas darbojošos personu ārieni, vecumu, izturēšanos, jūtas, žestus, intonācijas, skatuves iekārtojumu.",Literatūra 7. klasei.,0
Ietilpst nuklonu sastāvā.,"D kvarka eksistence tika teorētiski pamatota 1964. gadā, eksperimentāli d kvarks tika atklāts 1967. gadā, kopā ar u kvarku.",0
"Pašlaik (2016) Korņejevs spēlē Kontinentālās hokeja līgas klubā Ufas ""Salavat Julajev"".","Krievijas izlases sastāvā spēlējis 2007., 2008., 2009. un 2010. gada Pasaules čempionātos, 2008. un 2009. gadā kļūstot par Pasaules čempionu, kā arī 2010. gada olimpisko spēļu turnīrā.",0
"Tā ir pēdējā daļa Rosellīni neoficiālajā ""kara triloģijā"" pēc filmām ""Roma — atvērta pilsēta"" (Roma città aperta, 1945) un Paisà (1946).","Filma daļēji tika filmēta sagrautajās Berlīnes ielās, gadu pēc Otrā pasaules kara beigām.",0
GMM pēc masas un izmēriem atbilda ģeostacionārās orbītas pavadonim.,Deviņu stundu laikā Briz-M veica trīs manevrus un sasniedza ģeostacionārajai tuvu orbītu.,0
"Eksistē vairākas mērvienības ar nosaukumu ""jūdze"", to garums ir no 1 līdz 15 km.","Jūras jūdzes vēl lieto aviācijā un kuģniecībā, jo tās tuvāk atbilst kartes iedaļām (1 jūdze ir apmēram 1 grāda minūte uz kartes).",0
Pirmā eksemplāra palaišanas mēģinājums notika 1967.,"gadā, pēdējais — 1970. Tai bija papildu nodalījums, mazāks nekā Sojuz orbitālais nodalījums, kurā bija uzstādīta jaudīga fotoaparatūra, raķetes vadības sistēma un citas sistēmas. 7K-L1S tika palaisti divas reizes 1969. gadā, abi mēģinājumi bija neveiksmīgi raķetes avārijas dēļ.",0
"Tā atrodas Neres upes labajā krastā un aizņem ap 9,9 km2.",Lazdīnos dzīvo ap 31 tūkstoti iedzīvotāju (saskaņā ar 2011. gada tautas skaitīšanas datiem).,0
"Parasti tas izpaužas kā zeltneša un mazā pirkstiņa notirpums un/vai dedzinoša sajūta, sevišķi ja roka ir saliekta elkonī.",Tās laikā kubitālais tunelis ar grieziena palīdzību tiek atvērts un smaga sindroma gadījumā elkoņa nervs tiek pārbīdīts elkoņa bedres priekšpusē.,0
"Tour de France velobrauciens, kas norisinājās no 2009.",gada 4. jūlija līdz 2009. gada 26. jūlijam. Komandu kopvērtējumā uzvarēja Kazahstānas komanda Astana.,0
Normālos apstākļos kaprīnskābe ir balta kristāliska viela.,"Iegūst, oksidējot n-dekanolu.",0
Tas uzstādīts pēc 1000.,"gada m.ē. par godu vikingam Svenam un ir viens no vecākajiem rakstu avotiem, kurā pieminēta Latvijas teritorija, proti, Kolkasrags (Tumisnis) un Zemgale (Simkala). Rūnu teksts ar latīņu burtiem (sākas no čūskas galvas apakšējā labā stūrī un iet uz augšu): ""siriþ · lit · resa · stan · (þin)a (·) at · suen · sin · (b)unta · h(n) · uft · siklt · til · simkala · turu(m) · knari · um · tumisnis"" Tulkojums latviski: ""Sigrida cēla šo akmeni par piemiņu savam vīram Svenam.",0
"Pasažieru pārvadājumus šajā maršrutā veica SIA ""Rīgas satiksme"".","Virzienā Jugla - 45. vidusskola autobusi kursēja pa šādām ielām: Brīvības gatve, Ropažu iela. 6T. autobusu maršrutā bija 20 pieturas, virzienā 45. vidusskola - Jugla bija 12 pieturas, bet virzienā Jugla - 45. vidusskola bija 8 pieturas.",0
Galvenais birojs atrodas Ņujorkā.,"Lielākie NASDAQ OMX Group meitas uzņēmumi: NASDAQ NASDAQ OMX Nordic The NASDAQ OMX Group, Inc.",0
Čempionātā spēlēja 10 komandu.,"BJFSK Preiļu ""Cerība"" Cēsu ATA Kuldīgas SPMK Talsu BK Venstspils ""Spars"" Liepājas BBJFSK Jelgavas LRNT BJSFSK ""Jugla"" Dace Eglīte, Anda Jēkabsone, Marika Krauze, Dace Krūmiņa, Eva Krūmiņa, Anete Muižniece, Sanita Pētersone, Zanda Redāla, Diāna Skrastiņa, Olga Tarasenko, Diāna Unbedahte, Svetlana Zitāne.",0
Autoceļš ir 58 km garš un visā garumā klāts ar asfaltbetona segumu.,"Ceļš šķērso Rēzeknes pilsētu un Rēzeknes un Krāslavas novadus. 2015. gada 10. februārī tika izsludināts konkurss par autoceļa P55 posma Jaunopole-Rečeņi (6,1-10,4km) seguma atjaunošanu.",0
"Izvietojusies arhipelāga dienvidrietumos, tā ir vistālāk dienvidos esošā sala.",Scale 1:200 000.,0
Izveidotas administratīvās reformas gaitā no 2015.,"līdz 2020. gadam. Teritoriālo kopienu struktūra nav ieviesta arī Krievijas okupētajās teritorijas — Krimā, Sevastopolē, kā arī Doneckas un Luhanskas „tautas republiku“ teritorijās.",0
Veidojas 2—6 km augstumā gaisa konvektīvās kustības dēļ.,"Gubu pārslveidīgie mākoņi parasti rodas silto gaisa masu pacelšanās dēļ, kā arī pirms aukstās frontes tuvošanās, kura paceļ silto gaisu uz augšu.",0
Tā ir endēma suga un dabā aug tikai Norfolkas salā.,"Tā ir ļoti populārs apstādījumu koks un tiek audzēta arī citur pasaulē - Austrālijā, Jaunzēlandē, ASV un Eiropas dienvidos, it sevišķi Vidusjūras valstīs.",0
"Spēlējis pussarga un uzbrucēja pozīcijā, pārstāvējis Albānijas futbola izlasi.",Pārstāvējis izlasi 2016. gada Eiropas čempionātā.,0
